customer_id,age,total_orders,total_spending,avg_order_value,avg_discount,avg_rating,cluster
C-0787,63,4,13890.1,3472.525,149.725,3.0,1
C-0788,62,5,16896.760000000002,3379.3520000000003,255.648,3.4,1
C-0789,26,9,14731.77,1636.8633333333335,244.69222222222223,3.6666666666666665,1
C-0790,34,7,19933.5,2847.6428571428573,440.5,3.7142857142857144,1
C-0791,42,9,20495.8,2277.311111111111,102.24444444444445,3.7777777777777777,1
C-0792,48,9,18069.19,2007.6877777777777,237.3122222222222,3.6666666666666665,1
C-0793,50,5,18066.4,3613.28,294.71999999999997,3.8,1
C-0794,20,10,29518.95,2951.895,547.005,3.4,1
C-0795,58,4,86527.05,21631.7625,3653.4875,3.75,0
C-0796,60,7,10664.810000000001,1523.544285714286,153.74142857142857,2.2857142857142856,1
C-0797,59,10,26411.22,2641.1220000000003,277.678,3.5,1
C-0798,59,9,57662.33,6406.925555555556,677.5188888888889,3.888888888888889,0
C-0799,45,7,16445.920000000002,2349.417142857143,188.44,4.0,1
C-0800,34,3,2986.3999999999996,995.4666666666666,103.2,2.6666666666666665,1
C-0801,53,4,6485.6,1621.4,294.85,3.25,1
C-0802,46,7,22300.89,3185.8414285714284,226.87285714285716,3.5714285714285716,1
C-0803,61,6,21581.54,3596.9233333333336,475.74333333333334,4.0,1
C-0804,40,8,7107.76,888.47,73.905,4.25,1
C-0805,36,1,16495.0,16495.0,0.0,1.0,0
C-0806,64,8,18992.52,2374.065,77.685,3.0,1
C-0807,39,7,11856.43,1693.7757142857142,79.93857142857142,3.142857142857143,1
C-0808,48,4,10239.3,2559.825,168.675,3.75,1
C-0809,46,2,9477.2,4738.6,459.9,3.0,1
C-0810,22,9,28778.02,3197.557777777778,311.6644444444444,3.0,1
C-0811,19,10,56000.9,5600.09,428.31000000000006,3.1,0
C-0812,65,7,22178.58,3168.3685714285716,23.060000000000002,3.4285714285714284,1
C-0813,53,4,3082.15,770.5375,97.7125,3.5,1
C-0814,45,6,4391.7300000000005,731.955,74.87833333333333,3.0,1
C-0815,58,6,5421.35,903.5583333333334,49.10833333333333,4.666666666666667,1
C-0816,43,7,11774.08,1682.0114285714285,170.27428571428572,3.2857142857142856,1
C-0817,46,11,31183.4,2834.8545454545456,380.7818181818182,3.1818181818181817,1
C-0818,18,7,10538.220000000001,1505.4600000000003,239.68285714285713,3.0,1
C-0819,35,7,10557.880000000001,1508.2685714285715,162.01714285714283,3.7142857142857144,1
C-0820,24,7,21769.2,3109.8857142857146,524.1142857142856,4.0,1
C-0821,38,7,17983.96,2569.137142857143,172.43428571428572,3.857142857142857,1
C-0822,34,8,27925.84,3490.73,120.64500000000001,3.125,1
C-0823,58,11,58987.6,5362.50909090909,355.76363636363635,3.4545454545454546,0
C-0824,57,5,12837.849999999999,2567.5699999999997,440.8299999999999,3.8,1
C-0825,40,7,14634.7,2090.671428571429,26.185714285714287,4.0,1
C-0826,29,8,50853.950000000004,6356.743750000001,101.13125000000001,3.5,0
C-0827,55,4,7705.45,1926.3625,159.1375,2.5,1
C-0828,25,7,9599.07,1371.2957142857142,138.41857142857143,3.4285714285714284,1
C-0829,29,9,55962.22,6218.024444444444,685.0866666666666,3.4444444444444446,0
C-0830,42,9,39606.19,4400.687777777778,230.75666666666666,3.7777777777777777,1
C-0831,54,10,70264.98,7026.498,1680.402,2.9,0
C-0832,49,5,12910.82,2582.1639999999998,196.23600000000002,4.6,1
C-0833,53,4,6706.43,1676.6075,147.1425,3.25,1
C-0834,26,3,3280.5,1093.5,96.16666666666667,4.333333333333333,1
C-0835,57,6,9116.77,1519.4616666666668,262.8716666666666,3.0,1
C-0836,49,6,3492.54,582.09,42.910000000000004,4.166666666666667,1
C-0837,53,6,4477.05,746.1750000000001,127.99166666666667,3.5,1
C-0838,61,6,7908.45,1318.075,155.75833333333333,3.6666666666666665,1
C-0839,49,7,4677.74,668.2485714285714,51.60857142857143,3.857142857142857,1
C-0840,19,7,5197.37,742.4814285714285,34.94714285714286,3.2857142857142856,1
C-0841,35,3,7131.25,2377.0833333333335,121.58333333333333,1.3333333333333333,1
C-0842,28,1,3228.3,3228.3,569.7,5.0,1
C-0843,53,1,4398.0,4398.0,0.0,5.0,1
C-0844,25,4,16337.34,4084.335,62.915000000000006,4.5,1
C-0845,52,6,22988.09,3831.3483333333334,391.8183333333333,2.6666666666666665,1
C-0846,31,4,17803.72,4450.93,706.32,4.25,1
C-0847,37,7,22118.16,3159.7371428571428,306.2628571428572,4.142857142857143,1
C-0848,40,5,6570.46,1314.092,173.308,4.0,1
C-0849,33,2,6022.28,3011.14,587.86,3.0,1
C-0850,63,3,5426.45,1808.8166666666666,89.85000000000001,2.6666666666666665,1
C-0851,57,10,17486.74,1748.6740000000002,184.626,3.7,1
C-0852,21,7,78770.28,11252.897142857142,556.5314285714286,3.142857142857143,0
C-0853,35,8,16310.75,2038.84375,140.90625,3.125,1
C-0854,38,5,15111.58,3022.316,75.884,4.4,1
C-0855,54,9,22241.0,2471.222222222222,255.44444444444446,2.888888888888889,1
C-0856,26,5,8474.43,1694.886,72.91400000000002,3.4,1
C-0857,59,6,31442.3,5240.383333333333,24.95,3.3333333333333335,1
C-0858,27,2,1551.42,775.71,122.78999999999999,5.0,1
C-0859,61,6,9167.9,1527.9833333333333,228.51666666666668,3.3333333333333335,1
C-0860,54,10,15581.97,1558.197,117.803,3.5,1
C-0861,42,7,10114.98,1444.9971428571428,146.28857142857143,3.142857142857143,1
C-0862,43,10,37549.8,3754.9800000000005,417.91999999999996,3.4,1
C-0863,47,8,34683.41,4335.42625,124.19874999999999,3.0,1
C-0864,18,8,22633.489999999998,2829.1862499999997,293.93874999999997,3.25,1
C-0865,58,3,4942.92,1647.64,233.02666666666664,4.333333333333333,1
C-0866,52,7,27483.4,3926.2000000000003,215.65714285714287,2.7142857142857144,1
C-0867,31,4,9054.25,2263.5625,122.4375,3.5,1
C-0868,36,6,10479.64,1746.6066666666666,235.7266666666667,4.0,1
C-0869,26,4,19789.15,4947.2875,126.21249999999999,2.75,1
C-0870,61,6,12382.52,2063.7533333333336,317.74666666666667,4.333333333333333,1
C-0871,58,7,10935.65,1562.2357142857143,158.19285714285712,3.4285714285714284,1
C-0872,28,5,9875.85,1975.17,142.82999999999998,3.2,1
C-0873,45,2,1325.6999999999998,662.8499999999999,61.15,2.5,1
C-0874,28,8,16636.65,2079.58125,274.79375,4.125,1
C-0875,34,4,27388.67,6847.1675,993.0825,3.25,0
C-0876,21,6,9705.199999999999,1617.533333333333,155.63333333333333,4.0,1
C-0877,45,3,8843.0,2947.6666666666665,0.0,3.6666666666666665,1
C-0878,18,5,5423.32,1084.664,74.536,3.6,1
C-0879,26,6,10591.34,1765.2233333333334,187.61,4.666666666666667,1
C-0880,61,9,33989.94,3776.6600000000003,325.4511111111111,3.888888888888889,1
C-0881,62,7,11745.189999999999,1677.8842857142856,105.97285714285715,3.4285714285714284,1
C-0882,62,8,20228.760000000002,2528.5950000000003,22.03,2.875,1
C-0883,32,6,2866.2,477.7,38.3,4.333333333333333,1
C-0884,24,6,23434.850000000002,3905.808333333334,551.525,2.8333333333333335,1
C-0885,26,5,9133.0,1826.6,311.8,3.2,1
C-0886,22,8,23743.6,2967.95,92.42500000000001,3.75,1
C-0887,57,9,18985.43,2109.492222222222,147.39666666666665,4.222222222222222,1
C-0888,40,5,19464.15,3892.8300000000004,154.77,4.4,1
C-0889,44,7,43475.98,6210.854285714287,401.86000000000007,3.4285714285714284,0
C-0890,23,11,23793.07,2163.0063636363634,359.0845454545455,3.8181818181818183,1
C-0891,55,7,13100.14,1871.4485714285713,265.2657142857143,4.0,1
C-0892,45,5,12646.78,2529.356,188.844,3.2,1
C-0893,35,9,21437.84,2381.9822222222224,100.24,3.5555555555555554,1
C-0894,53,8,28078.03,3509.75375,244.87125,3.25,1
C-0895,36,12,104969.81999999999,8747.484999999999,196.765,3.5,0
C-0896,31,7,8356.87,1193.8385714285716,126.30428571428571,3.142857142857143,1
C-0897,30,5,11834.68,2366.936,191.26399999999998,3.6,1
C-0898,59,12,30930.489999999998,2577.540833333333,250.12583333333336,2.5833333333333335,1
C-0899,42,7,30826.3,4403.757142857143,273.3857142857143,3.857142857142857,1
C-0900,58,7,17284.88,2469.2685714285717,178.73142857142858,4.0,1
C-0901,18,4,8508.76,2127.19,247.81,3.5,1
C-0902,42,4,6367.41,1591.8525,157.1475,3.5,1
C-0903,52,12,16374.08,1364.5066666666667,173.74333333333334,3.6666666666666665,1
C-0904,22,10,21776.38,2177.638,110.56200000000001,3.5,1
C-0905,18,9,22023.14,2447.0155555555557,351.87333333333333,3.4444444444444446,1
C-0906,21,4,4924.77,1231.1925,130.5575,2.5,1
C-0907,58,7,12420.72,1774.3885714285714,123.89714285714285,4.0,1
C-0908,45,4,4497.5199999999995,1124.3799999999999,98.87,3.75,1
C-0909,58,3,3075.0,1025.0,156.33333333333334,4.666666666666667,1
C-0910,27,7,17930.35,2561.4785714285713,322.6642857142857,3.5714285714285716,1
C-0911,23,1,170.2,170.2,14.8,3.0,1
C-0912,52,7,30755.3,4393.614285714286,168.81428571428572,3.0,1
C-0913,58,5,52788.1,10557.619999999999,1790.78,3.8,0
C-0914,62,13,21851.89,1680.9146153846154,170.62384615384616,3.6923076923076925,1
C-0915,33,2,8908.15,4454.075,344.925,1.5,1
C-0916,47,6,17917.58,2986.263333333334,144.90333333333334,3.1666666666666665,1
C-0917,37,9,29655.05,3295.0055555555555,247.32777777777775,4.555555555555555,1
C-0918,18,5,8555.15,1711.03,141.77,4.2,1
C-0919,28,4,8473.78,2118.445,179.805,2.5,1
C-0920,51,4,3079.6800000000003,769.9200000000001,91.08,4.5,1
C-0921,41,6,13277.210000000001,2212.8683333333333,312.63166666666666,3.3333333333333335,1
C-0922,19,4,22501.29,5625.3225,222.6775,4.0,1
C-0923,51,7,16133.81,2304.83,143.74142857142857,4.428571428571429,1
C-0924,58,6,20351.52,3391.92,348.08,2.3333333333333335,1
C-0925,50,2,8336.53,4168.265,704.735,5.0,1
C-0926,54,9,68344.59,7593.843333333333,585.2677777777778,3.5555555555555554,0
C-0927,34,5,18541.8,3708.3599999999997,348.24,2.8,1
C-0928,32,4,5114.3,1278.575,69.925,4.25,1
C-0929,20,7,74002.5,10571.785714285714,1369.0714285714287,3.5714285714285716,0
C-0930,48,10,63503.53,6350.353,243.84700000000004,3.6,0
C-0931,29,5,9920.43,1984.086,144.914,4.8,1
C-0932,32,4,1921.05,480.2625,20.4875,4.0,1
C-0933,64,3,2373.25,791.0833333333334,91.58333333333333,3.3333333333333335,1
C-0934,54,12,21302.71,1775.2258333333332,154.52416666666667,3.0833333333333335,1
C-0935,61,6,5575.25,929.2083333333334,73.625,2.5,1
C-0936,51,5,12819.62,2563.924,234.67600000000002,2.8,1
C-0937,47,3,10673.529999999999,3557.843333333333,349.49,2.6666666666666665,1
C-0938,23,5,5538.8,1107.76,79.84,3.6,1
C-0939,41,6,19242.829999999998,3207.138333333333,182.36166666666668,3.3333333333333335,1
C-0940,37,6,31676.89,5279.481666666667,266.5183333333333,3.8333333333333335,1
C-0941,47,6,17670.78,2945.1299999999997,286.87,3.8333333333333335,1
C-0942,30,8,13412.050000000001,1676.5062500000001,134.61875,4.0,1
C-0943,27,6,6955.09,1159.1816666666666,51.818333333333335,4.166666666666667,1
C-0944,32,5,6163.5,1232.7,95.9,4.8,1
C-0945,39,7,10084.2,1440.6000000000001,136.4,3.2857142857142856,1
C-0946,24,2,7096.2,3548.1,249.9,4.0,1
C-0947,44,8,18056.15,2257.01875,385.23125000000005,2.5,1
C-0948,63,4,8454.58,2113.645,159.35500000000002,4.25,1
C-0949,32,6,10606.73,1767.7883333333332,136.37833333333333,4.0,1
C-0950,47,3,9036.32,3012.1066666666666,186.56000000000003,3.0,1
C-0951,24,7,12502.630000000001,1786.0900000000001,76.62428571428572,3.4285714285714284,1
C-0952,22,5,6183.18,1236.636,32.763999999999996,4.4,1
C-0953,45,4,10724.78,2681.195,416.805,3.75,1
C-0954,36,6,29564.73,4927.455,536.7116666666667,4.0,1
C-0955,62,3,32604.7,10868.233333333334,2647.1,4.333333333333333,0
C-0956,46,7,26315.55,3759.3642857142854,511.0642857142857,4.142857142857143,1
C-0957,30,3,76533.59999999999,25511.199999999997,2753.133333333333,3.3333333333333335,0
C-0958,27,9,15864.32,1762.7022222222222,179.85333333333335,2.888888888888889,1
C-0959,47,8,47317.079999999994,5914.634999999999,786.615,3.75,0
C-0960,52,2,9815.4,4907.7,439.8,2.5,1
C-0961,37,1,1498.0,1498.0,0.0,4.0,1
C-0962,23,5,21007.210000000003,4201.442000000001,332.758,3.4,1
C-0963,20,7,8833.279999999999,1261.8971428571426,168.96,4.0,1
C-0964,23,7,27042.16,3863.1657142857143,470.9771428571429,3.7142857142857144,1
C-0965,43,6,11673.16,1945.5266666666666,298.3066666666667,3.6666666666666665,1
C-0966,34,4,13927.6,3481.9,435.1,3.0,1
C-0967,46,3,6003.860000000001,2001.2866666666669,363.0466666666666,3.3333333333333335,1
C-0968,24,5,8060.43,1612.086,126.71400000000001,3.6,1
C-0969,25,2,1503.24,751.62,71.88,5.0,1
C-0970,26,5,12397.05,2479.41,428.7900000000001,3.2,1
C-0971,61,4,4040.38,1010.095,101.405,2.5,1
C-0972,55,5,16906.4,3381.28,111.32000000000001,3.6,1
C-0973,22,4,8534.2,2133.55,71.45,3.5,1
C-0974,23,4,20495.25,5123.8125,412.1875,3.5,1
C-0976,45,4,20773.35,5193.3375,204.9125,3.5,1
C-0977,19,7,13039.9,1862.8428571428572,164.15714285714284,3.0,1
C-0978,40,6,16701.42,2783.5699999999997,98.26333333333334,4.0,1
C-0979,35,6,6538.0599999999995,1089.6766666666665,142.15666666666667,4.166666666666667,1
C-0980,57,4,8610.14,2152.535,332.715,3.0,1
C-0981,59,10,74347.71,7434.771000000001,747.629,4.4,0
C-0982,53,7,14853.119999999999,2121.8742857142856,208.69714285714286,4.0,1
C-0983,35,5,24122.309999999998,4824.4619999999995,663.938,2.8,1
C-0984,30,3,2204.4,734.8000000000001,63.199999999999996,3.6666666666666665,1
C-0985,58,2,4009.39,2004.695,193.305,3.5,1
C-0986,63,6,3849.54,641.59,49.076666666666675,3.1666666666666665,1
C-0987,49,5,14816.14,2963.228,359.772,3.6,1
C-0988,38,7,26810.25,3830.035714285714,615.3928571428571,3.5714285714285716,1
C-0989,19,6,8953.91,1492.3183333333334,168.84833333333333,3.8333333333333335,1
C-0990,19,2,17432.6,8716.3,1979.2,1.0,0
C-0991,51,7,16918.42,2416.9171428571426,210.3685714285714,2.2857142857142856,1
C-0992,28,12,17116.43,1426.3691666666666,116.96416666666666,4.25,1
C-0993,35,9,17206.57,1911.841111111111,142.04777777777778,3.3333333333333335,1
C-0994,54,4,39195.33,9798.8325,349.4175,3.75,0
C-0995,29,6,8744.26,1457.3766666666668,199.29,3.8333333333333335,1
C-0996,65,5,4878.34,975.668,73.132,3.4,1
C-0997,19,7,7103.4,1014.7714285714285,48.228571428571435,3.2857142857142856,1
C-0998,54,5,4491.780000000001,898.3560000000001,30.444,2.4,1
C-0999,49,5,6074.5599999999995,1214.9119999999998,113.888,4.4,1
C-1000,49,8,19899.08,2487.385,186.115,3.125,1
C-1001,32,5,7509.139999999999,1501.828,313.772,3.4,1
C-1002,51,10,17940.91,1794.091,198.209,3.5,1
C-1003,57,5,8184.5,1636.9,141.9,3.0,1
C-1004,63,6,14123.31,2353.8849999999998,90.11500000000001,3.5,1
C-1005,19,7,17640.28,2520.04,260.6742857142857,4.142857142857143,1
C-1006,25,8,8809.02,1101.1275,109.8725,4.375,1
C-1007,41,3,6001.9,2000.6333333333332,229.70000000000002,4.0,1
C-1008,24,7,16910.6,2415.7999999999997,111.91428571428573,3.0,1
C-1009,26,7,16370.05,2338.578571428571,216.56428571428572,3.5714285714285716,1
C-1010,59,8,13616.98,1702.1225,149.6275,2.875,1
C-1011,62,8,23400.35,2925.04375,387.45625,3.375,1
C-1012,60,7,14203.359999999999,2029.0514285714285,197.51999999999998,3.2857142857142856,1
C-1013,37,4,35898.1,8974.525,1585.975,2.5,0
C-1014,29,6,8389.83,1398.305,150.195,3.1666666666666665,1
C-1015,43,7,59098.74,8442.677142857143,727.0371428571428,3.5714285714285716,0
C-1016,56,3,11111.1,3703.7000000000003,136.96666666666667,4.333333333333333,1
C-1017,58,5,21652.85,4330.57,805.63,4.2,1
C-1018,27,7,27236.31,3890.901428571429,414.52714285714285,2.5714285714285716,1
C-1019,40,8,8353.17,1044.14625,85.97875,3.5,1
C-1020,63,7,13029.279999999999,1861.3257142857142,208.10285714285715,4.285714285714286,1
C-1021,18,2,1152.08,576.04,35.96,4.5,1
C-1022,62,3,4963.3,1654.4333333333334,43.23333333333333,3.6666666666666665,1
C-1023,24,10,14496.88,1449.6879999999999,148.61200000000002,3.1,1
C-1024,42,9,71159.63,7906.625555555556,530.8188888888889,3.3333333333333335,0
C-1025,44,10,36787.71,3678.7709999999997,409.32900000000006,4.0,1
C-1026,52,11,35669.36,3242.6690909090908,391.6036363636364,4.545454545454546,1
C-1027,54,4,8885.3,2221.325,177.425,2.5,1
C-1028,46,9,12398.17,1377.5744444444445,46.20333333333333,2.888888888888889,1
C-1029,19,7,23494.37,3356.3385714285714,255.8042857142857,3.4285714285714284,1
C-1030,22,6,15176.0,2529.3333333333335,248.33333333333334,3.1666666666666665,1
C-1031,28,4,4208.4,1052.1,45.900000000000006,4.5,1
C-1032,23,4,7878.25,1969.5625,129.4375,4.0,1
C-1033,48,8,12420.77,1552.59625,170.65375,3.125,1
C-1034,59,6,12063.73,2010.6216666666667,187.87833333333333,4.333333333333333,1
C-1035,28,8,20452.62,2556.5775,148.29749999999999,4.125,1
C-1036,31,7,5058.41,722.63,81.51285714285714,3.7142857142857144,1
C-1037,64,3,8222.4,2740.7999999999997,223.86666666666665,4.333333333333333,1
C-1038,60,8,44254.270000000004,5531.7837500000005,328.34125,3.5,0
C-1039,24,5,7479.34,1495.868,82.93199999999999,3.0,1
C-1040,53,3,1672.0,557.3333333333334,0.0,3.0,1
C-1041,41,8,17697.11,2212.13875,267.86125,4.125,1
C-1042,36,7,8012.67,1144.6671428571428,111.47571428571428,3.857142857142857,1
C-1043,30,5,16193.75,3238.75,259.25,4.2,1
C-1044,28,3,5057.389999999999,1685.7966666666664,179.53666666666666,3.6666666666666665,1
C-1045,48,4,7946.879999999999,1986.7199999999998,336.78,3.25,1
C-1046,48,12,10583.99,881.9991666666666,108.33416666666666,3.5833333333333335,1
C-1047,59,9,20326.36,2258.4844444444443,170.51555555555555,3.7777777777777777,1
C-1048,41,11,69353.87,6304.897272727272,1052.1027272727274,4.090909090909091,0
C-1049,46,3,4612.23,1537.4099999999999,161.59,3.6666666666666665,1
C-1050,47,7,91495.9,13070.842857142856,2969.7285714285713,3.7142857142857144,0
C-1051,54,4,8133.84,2033.46,314.79,4.5,1
C-1052,23,10,49801.45,4980.1449999999995,787.955,3.8,0
C-1053,44,6,23622.36,3937.06,136.60666666666668,3.6666666666666665,1
C-1054,21,9,32453.4,3605.9333333333334,477.9555555555556,3.7777777777777777,1
C-1055,52,6,40724.51,6787.418333333334,1194.2483333333332,4.333333333333333,0
C-1056,33,3,2361.25,787.0833333333334,44.916666666666664,3.0,1
C-1057,43,6,14292.72,2382.12,304.0466666666667,2.8333333333333335,1
C-1058,54,6,49518.799999999996,8253.133333333333,887.1999999999999,2.8333333333333335,0
C-1059,27,5,6465.84,1293.1680000000001,185.43200000000002,3.2,1
C-1060,28,4,6376.48,1594.12,226.38,4.0,1
C-1061,20,8,5897.43,737.17875,39.82125,3.125,1
C-1062,30,6,29122.78,4853.796666666666,361.37000000000006,4.333333333333333,1
C-1063,34,4,7456.299999999999,1864.0749999999998,259.925,2.5,1
C-1064,42,9,8540.39,948.9322222222222,147.1788888888889,3.5555555555555554,1
C-1065,38,8,14884.119999999999,1860.5149999999999,231.61,3.625,1
C-1066,18,8,30084.870000000003,3760.6087500000003,183.64124999999999,3.5,1
C-1067,51,10,11451.7,1145.17,163.43,3.5,1
C-1068,27,3,22197.480000000003,7399.160000000001,899.84,4.0,0
C-1069,55,3,9811.25,3270.4166666666665,261.5833333333333,2.0,1
C-1070,24,7,14902.490000000002,2128.9271428571433,40.93,2.5714285714285716,1
C-1071,44,3,5514.5599999999995,1838.1866666666665,226.48,3.3333333333333335,1
C-1072,54,3,3726.2999999999997,1242.1,123.23333333333335,4.0,1
C-1073,29,8,14161.15,1770.14375,190.73125000000002,3.875,1
C-1074,57,5,11842.3,2368.46,269.93999999999994,4.0,1
C-1075,43,8,15292.759999999998,1911.5949999999998,267.78,4.125,1
C-1076,65,10,27833.88,2783.388,295.012,3.5,1
C-1077,19,5,4746.77,949.354,99.446,3.4,1
C-1078,35,8,12467.55,1558.44375,64.93125,3.625,1
C-1079,26,4,102127.51999999999,25531.879999999997,1914.8700000000001,4.0,0
C-1080,35,9,12971.16,1441.24,107.20444444444443,3.111111111111111,1
C-1081,59,4,4414.66,1103.665,119.835,4.75,1
C-1082,31,6,10890.2,1815.0333333333335,49.63333333333333,2.5,1
C-1083,41,6,13482.86,2247.1433333333334,117.85666666666667,2.5,1
C-1084,22,4,8033.4,2008.35,314.9,4.75,1
C-1085,26,7,53829.29,7689.898571428572,629.3871428571429,3.5714285714285716,0
C-1086,29,7,14224.27,2032.0385714285715,284.2471428571429,3.142857142857143,1
C-1087,33,6,15396.76,2566.1266666666666,190.20666666666668,3.3333333333333335,1
C-1088,41,5,21426.48,4285.296,272.704,2.4,1
C-1089,41,4,8635.2,2158.8,164.95,4.25,1
C-1090,58,7,7547.42,1078.202857142857,130.51142857142855,3.5714285714285716,1
C-1091,41,6,24887.36,4147.893333333333,512.9399999999999,4.166666666666667,1
C-1092,29,1,479.2,479.2,119.8,4.0,1
C-1093,40,3,2195.6,731.8666666666667,99.8,4.666666666666667,1
C-1094,65,3,2246.5,748.8333333333334,99.83333333333333,2.6666666666666665,1
C-1095,19,8,13226.76,1653.345,120.53,3.375,1
C-1096,54,7,12371.03,1767.2900000000002,217.1385714285714,4.571428571428571,1
C-1097,61,10,29520.21,2952.0209999999997,321.079,3.7,1
C-1098,50,5,10677.619999999999,2135.524,338.076,3.6,1
C-1099,26,9,31030.659999999996,3447.8511111111106,366.59333333333336,4.222222222222222,1
C-1100,18,5,15519.710000000001,3103.942,494.658,4.2,1
C-1101,37,3,4687.25,1562.4166666666667,169.91666666666666,4.666666666666667,1
C-1102,42,4,13046.81,3261.7025,386.29749999999996,3.75,1
C-1103,31,5,10870.52,2174.1040000000003,184.696,4.6,1
C-1104,57,6,12407.769999999999,2067.9616666666666,172.03833333333333,3.6666666666666665,1
C-1105,18,5,9182.18,1836.4360000000001,87.364,4.6,1
C-1106,59,7,31394.350000000002,4484.907142857143,70.66428571428573,3.2857142857142856,1
C-1107,37,5,14558.0,2911.6,119.8,3.6,1
C-1108,22,10,13986.13,1398.6129999999998,68.987,3.6,1
C-1109,35,7,19740.36,2820.0514285714285,464.0914285714285,3.2857142857142856,1
C-1110,27,4,15911.939999999999,3977.9849999999997,394.265,3.0,1
C-1111,56,8,19609.190000000002,2451.1487500000003,200.47625,3.875,1
C-1112,64,8,62550.9,7818.8625,495.0125,3.375,0
C-1113,34,6,8485.82,1414.3033333333333,83.86333333333333,2.8333333333333335,1
C-1114,65,5,10937.49,2187.498,191.302,2.8,1
C-1115,30,5,5827.17,1165.434,93.966,3.4,1
C-1116,58,7,11993.75,1713.392857142857,284.75,3.5714285714285716,1
C-1117,37,5,14423.95,2884.79,287.81,4.4,1
C-1118,36,8,11253.32,1406.665,74.33500000000001,3.375,1
C-1119,65,3,17668.27,5889.423333333333,1059.91,3.0,0
C-1120,61,7,17039.44,2434.2057142857143,284.6514285714286,3.5714285714285716,1
C-1121,40,6,20209.88,3368.3133333333335,313.52,3.5,1
C-1122,39,3,4595.3,1531.7666666666667,99.89999999999999,5.0,1
C-1123,36,3,3276.5999999999995,1092.1999999999998,173.13333333333335,4.0,1
C-1124,21,6,14408.8,2401.4666666666667,246.86666666666665,3.5,1
C-1125,57,8,5866.61,733.32625,40.92375,3.0,1
C-1126,50,7,58392.5,8341.785714285714,1013.5,3.142857142857143,0
C-1127,37,6,10658.56,1776.4266666666665,155.40666666666667,3.5,1
C-1128,26,4,5810.02,1452.505,145.245,3.5,1
C-1129,54,8,16149.83,2018.72875,213.52125,2.75,1
C-1130,63,6,8472.3,1412.05,161.28333333333333,3.8333333333333335,1
C-1131,39,5,7120.88,1424.176,93.824,3.6,1
C-1132,58,9,13664.27,1518.2522222222224,85.85888888888888,3.5555555555555554,1
C-1133,35,6,6198.4,1033.0666666666666,102.10000000000001,3.6666666666666665,1
C-1134,28,4,3419.46,854.865,102.88499999999999,3.5,1
C-1135,57,3,2512.7799999999997,837.5933333333332,127.07333333333332,3.3333333333333335,1
C-1136,45,5,10710.0,2142.0,150.6,3.4,1
C-1137,20,7,19817.22,2831.031428571429,173.96857142857144,3.0,1
C-1138,18,8,13051.64,1631.455,329.045,3.875,1
C-1139,19,7,14224.61,2032.087142857143,144.77,3.857142857142857,1
C-1140,32,4,10378.48,2594.62,304.38,2.5,1
C-1141,26,7,12900.96,1842.9942857142855,169.86285714285714,2.4285714285714284,1
C-1142,55,7,14411.1,2058.7285714285713,49.7,3.7142857142857144,1
C-1143,20,4,37058.32,9264.58,1183.92,4.0,0
C-1144,64,6,20116.480000000003,3352.7466666666674,395.42,3.8333333333333335,1
C-1145,39,6,15600.04,2600.0066666666667,189.82666666666668,3.6666666666666665,1
C-1146,49,5,5833.22,1166.644,47.756,2.8,1
C-1147,43,4,2249.5299999999997,562.3824999999999,93.1175,4.25,1
C-1148,64,5,5979.52,1195.904,35.896,2.4,1
C-1149,55,5,11844.57,2368.9139999999998,324.486,3.4,1
C-1150,41,7,36569.15,5224.164285714286,630.5500000000001,3.4285714285714284,0
C-1151,58,6,8749.08,1458.18,286.32,2.6666666666666665,1
C-1152,21,5,21704.46,4340.892,242.50799999999998,3.8,1
C-1153,59,13,19535.32,1502.716923076923,214.28307692307695,3.6153846153846154,1
C-1154,44,10,18694.219999999998,1869.4219999999998,174.178,3.4,1
C-1155,53,6,10589.73,1764.955,133.37833333333333,2.6666666666666665,1
C-1156,31,7,26640.739999999998,3805.8199999999997,228.18,2.4285714285714284,1
C-1157,44,7,8431.0,1204.4285714285713,151.28571428571428,3.5714285714285716,1
C-1158,35,8,21773.36,2721.67,182.08,3.25,1
C-1159,44,4,1880.3200000000002,470.08000000000004,28.669999999999998,4.0,1
C-1160,25,4,11083.74,2770.935,264.315,3.25,1
C-1161,49,8,17169.05,2146.13125,204.61875,3.75,1
C-1162,34,3,1513.15,504.3833333333334,34.949999999999996,3.6666666666666665,1
C-1163,63,3,7337.5,2445.8333333333335,419.8333333333333,3.0,1
C-1164,20,5,3689.3199999999997,737.8639999999999,35.336,4.0,1
C-1165,62,5,6975.93,1395.1860000000001,240.61400000000003,4.0,1
C-1166,18,2,4978.2,2489.1,459.9,4.0,1
C-1167,54,2,5152.4,2576.2,119.8,4.5,1
C-1168,23,8,9142.52,1142.815,172.935,3.875,1
C-1169,34,6,26876.999999999996,4479.499999999999,376.8333333333333,3.6666666666666665,1
C-1170,36,5,6711.2699999999995,1342.254,41.946,3.0,1
C-1171,24,6,19005.95,3167.6583333333333,179.84166666666667,3.1666666666666665,1
C-1172,41,2,691.75,345.875,21.125,4.5,1
C-1173,65,7,26604.14,3800.5914285714284,415.2657142857143,4.0,1
C-1174,18,7,11671.03,1667.2900000000002,181.13857142857142,4.571428571428571,1
C-1175,40,9,75271.06999999999,8363.452222222222,1369.6588888888887,3.111111111111111,0
